video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
6PCdBDwzr4w,Pongamoslo a prueba,3 gadgets e inventos inovadores para tu mascota (Perros o gatos),"Inventos para tus perritos o gatitos 

Hoy pusimos a prueba (AGREGAR TEXTO)


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/
      Facebook: https://www.facebook.com/jimmy_pongamosloaprueba

REDES SOCIALES DE ANITA:
*** Instagram: https://www.instagram.com/soy_anitanunez/
*** TikTok: https://vm.tiktok.com/ZS9QDsQu/
       Facebook: https://www.facebook.com/anitapongamosloaprueba/


SIGUE AL EQUIPO:
*** JIMMY: https://www.instagram.com/jimmy_pongamosloaprueba/
*** ANITA: https://www.instagram.com/soy_anitanunez/
*** VICKOS: https://www.instagram.com/vickos01_pongamosloaprueba/
***  VIKINGO JOS: https://www.instagram.com/vikingojos/

EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'jimmy']",2022-06-30T20:00:56Z,496689,16081,,1391,PT3M16S,hd,false
1JCFZDkDbXA,Pongamoslo a prueba,Pusimos a prueba el lanza llamas Pyro mini // ¿Funciona?,"Hoy pusimos a prueba el lanza fuego llamado Pyro mini, funciona? sirve? o solo es un articulo para hacer trucos de magia? 


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/
      Facebook: https://www.facebook.com/jimmy_pongamosloaprueba



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'lanza fuego', 'magia', 'trucos', 'pyro mini']",2020-11-19T20:45:01Z,4256463,144633,,3072,PT9M23S,hd,false
35fo_qnRgUg,Pongamoslo a prueba,Capitulo 4 // PONIENDO A PRUEBA LOS LIFEHACKS MAS FAMOSOS,"En este video pusimos a prueba 5 lifechacks súper famosos, desde como quitar el cochambre y lo pegado a la sartén, hasta cómo escapar si te amarran.



REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba




CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'lifehacks']",2020-11-02T21:27:01Z,3068515,90419,,1579,PT9M3S,hd,false
bQvy5JzZw7M,Pongamoslo a prueba,¿Pusimos a prueba los Lifehaks mas nuevos y famosos? // Capitulo 3,"Pusimos a prueba los lifehacks mas famosos para ver si funcionan o si son mentira.

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba





CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que os anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'lifehaks']",2020-10-28T20:24:40Z,2458231,104040,,2356,PT14M2S,hd,false
odULWP4nT_0,Pongamoslo a prueba,Con esto dormirás BIEN donde sea //  Pongamoslo a prueba,"Pusimos a prueba 4 inventos para dormir en el camion, coche , avion, en la oficina y donde sea. 

Probamos desde el clásico inflable para el cuello para dormir hasta unos brazos que te harán descansar donde sea.

Almohada inflable para viaje: https://amzn.to/2FTNmli
Sudadera con almohada inflable:  http://shoparos.com/
Ostrich Pillow: https://amzn.to/3dL98UJ
My Daddys Arms: https://www.indiegogo.com/projects/discover-a-travel-pillow-optimized-for-deep-sleep#/


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba




CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-10-21T19:30:02Z,1870703,54573,,1519,PT11M15S,hd,false
nF86iffGLVY,Pongamoslo a prueba,¿Funciona el Walk Buddy?  // Le hicimos las pruebas de su infomercial // Pongamoslo a prueba,"Es verdad lo que dice el infomercial de el baston walk buddy,  para ver si es verdad  lo pusimos a prueba

Invitado especial:
Hermano de anita:
https://www.instagram.com/daniel_nuza

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba




CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com - ytcreates@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-10-12T20:17:03Z,2183358,80332,,2073,PT13M5S,hd,false
AZPVNKrrv8g,Pongamoslo a prueba,Probamos inventos que te hacen mas guapo/a  ¿Funcionan? Pongamoslo a prueba,"En este video pusimos a prueba 5 inventos chinos que en teoria te hacer ser mas atractivo y mas guapo o guapa. 



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com - ytcreates@gmail.com 




¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'ejercitador de mandibula', 'mascara led', 'mascara de belleza', 'corrector de sonrisa', 'ejercicios para la cara', 'ejercicios rostro', 'labios mas gruesos', 'eliminador de papada', 'ejercicios para papada', 'ejercitar sonrisa', 'sonrisa mas bonita']",2020-10-05T19:29:53Z,1209532,41021,,2261,PT13M15S,hd,false
vmEUJCH59HA,Pongamoslo a prueba,Los 5 GADGETS  MAS EXTRAÑOS para la cocina // ¿Funcionan? Pongamoslo a prueba,"Probamos un lava platos portatil, un pelador de frutas y verduras electrico, un sellador de bolsas, un despachador de refrescos casero y un maletin que es una parrilla portatil


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com - ytcreates@gmail.com","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'cocina', 'gadgets']",2020-09-30T20:15:03Z,6850498,116381,,2344,PT13M22S,hd,false
STRNjg2roV4,Pongamoslo a prueba,Al escuchar esto  sentiras cosquillitas en la cabeza y la espalda // Asmr // Pongamoslo a prueba,"Hoy pusimos a prueba el Asmr para ver si funciona y si causa cosquillas en las orejas, en la nuca y en la espalda. Es importante tener puesto tus audífonos para este video , para que puedas sentir las cosquillas


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

R

EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'asmr', 'slime', 'sonido relajante', 'microfono 3dio', 'sonidos con audifonos']",2020-09-22T19:45:09Z,650313,33627,,3019,PT16M46S,hd,false
YdxXcwrAYko,Pongamoslo a prueba,EL MALETIN MAS RESISTENTE DEL MUNDO . Protege tus documentos mas importantes,"Este maletin es para proteger tus pertenencias mas importantes. Ya que es super resistente, Le hicimos las pruebas de su anuncio y otras pruebas mas. para ver si es verdad lo que dicen.
Hoy pusimos a prueba (AGREGAR TEXTO)


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba


CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita']",2020-09-15T19:42:46Z,1539499,64918,,2504,PT11M41S,hd,false
8B9pI2M9QOM,Pongamoslo a prueba,¿Cual es el mejor trapeador? Pusimos a prueba 5 diferentes,"Probamos el Spin mop 360, Magic mop, trapeador en forma de x, Hoy pusimos a prueba 

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/
      Facebook: https://www.facebook.com/jimmy_pongamosloaprueba


EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com
Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D 
¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'mopa', 'trapeador', 'limpieza', 'fregona']",2020-09-09T19:52:01Z,3865692,111203,,3362,PT12M55S,hd,false
fSZ1fFmceW8,Pongamoslo a prueba,"Bond touch, ¿Grillete o el mejor invento para novios? // Pongamoslo a prueba","Con esta pulsera podrás sentir mas cerca a tu pareja, ya que vibra cada que el o ella se acuerda de ti y te manda una vibracion.

Si alguien quiere adquirir el Bond touch, aqui el enlace: https://amzn.to/3hA4kCA


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 



¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'pulsera que vibra', 'pulsera para novios', 'pulsera para relaciones a distancia', 'gadgets novios', 'inventos para novios', 'enamorados']",2020-08-26T19:37:19Z,1529292,63834,,4118,PT9M23S,hd,false
2zeXI4hnNXo,Pongamoslo a prueba,¿Funciona el celular con camara termica? || Black view BV9900 pro ||,"Pusimos a prueba Black Vew BV9900 pro, que es un celular super resistente con camara termica. Tambien pusimos a prueba el mito para saber si es posible ver flatulencias y gases por medio de la camara termica 



Como siempre nos piden los enlaces de donde pueden conseguir alguno de los productos aqui se los dejamos: 
Black Vew BV9900 Pro: https://bit.ly/2C0r4we
Tablet: https://bit.ly/2D8qcpZ


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'camara termica', 'flatulencias', 'gases', 'temperatura', 'celular', 'movil', 'celular con camara termica', 'black vew', 'celular super resistente', 'el celular mas resistente']",2020-08-19T20:57:12Z,3137203,106471,,3893,PT12M52S,hd,false
yaG-gNobgrk,Pongamoslo a prueba,Probando productos de shark tank CAPITULO 2 // Drop it y Yummy shots,"Hoy pusimos a prueba 2 productos de el programa shark tank, probamos unos shots comestibles de distintos sabores y unos mini empaques de jabon que te rinden para 20 botellas


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba


EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com


¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'shark tank', 'prueban productos', 'prueban productos de infomerciales']",2020-08-14T19:12:39Z,1652546,73650,,4275,PT10M18S,hd,false
1mVAaEZ9awk,Pongamoslo a prueba,LOS PRODUCTOS MAS EXTRAÑOS Y RIDICULOS // CAPITULO 3 // Pongamoslo a prueba,"En este video probamos 5 novedosos gadgets apra ver si son tan geniales como dicen

Probamos:
Abridor de latas de refresco: https://amzn.to/2PGOSs5
Dispensador de catsup: https://amzn.to/3aeGFVA
Llavero con alarma: https://amzn.to/2XNZPMT
Guantes con esponja para lavar: https://amzn.to/33HMee1
Ventilador portatil para ropa: https://amzn.to/2XOQ4Oz


REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com -

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" ya quiero ver el capitulo 4  "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'ventilador portatil', 'playera con aire acondicionado', 'dispenado de catsup', 'inventos', 'gadgets', 'novedades']",2020-08-10T19:29:00Z,3008003,97714,,3020,PT13M21S,hd,false
S6OWYjXMlqI,Pongamoslo a prueba,¿Funcionan los productos de shark tank?   // Pongamoslo a prueba,"Pusimos a prueba productos que de emprendedores que han ganado en Shark tank, para ver si funcionan o no.

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 
VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'shark tank', 'shark tank mexico', 'Artiro Elias Ayub', 'Carlos Bremen', 'Patricia Armendariz', 'Rodrigo Herrera', 'salsas deshidratadas', 'casa maregal', 'éxito', 'emprendimiento', 'emprendedores', 'helpo']",2020-08-04T19:50:17Z,2125387,86426,,4229,PT9M49S,hd,false
dXJFHWXOFlI,Pongamoslo a prueba,¿Funcionan las botas bionicas? // Pongamoslo a prueba,"Con estas botas bionicas podras correr a 40 km por hora que ¿Serviran tan bien como dicen? ¿Sera verdad?

Aqui les dejamos el enlace de donde las adquirimos nosotros: https://www.alibaba.com/product-detail/bionic-boot-ostrich-jumping-shoes-kangoo_62573599286.html?spm=a2700.icbuShop.94.13.1afb8c9eY0guZu

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba


EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com - ytcreates@gmail.com 

VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'botas para brincar', 'botas para correr', 'correr rapido', 'bionic boots', 'zancos para brincar', 'zancos para correr']",2020-07-29T20:19:32Z,8712504,569143,,42964,PT11M58S,hd,false
7glsfWxJCs0,Pongamoslo a prueba,"Soda stream, haz tus propios refrescos con esta maquina (( pongamoslo a prueba","Pusimos a prueba esta maquina para hacer refrescos llamada soda stream con la que podras gasificar cualquier agua de sabor o natural para hacerla mineral 

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba

REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/



EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com
VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'soda stream', 'hacer tu refresco', 'gasificar tu agua']",2020-07-25T19:47:20Z,2396183,83729,,3464,PT7M1S,hd,false
t7r0D03wvLY,Pongamoslo a prueba,Probamos maquina para enfriar en 1 minuto tus bebidas // pongamoslo a prueba // cooper cooler,"Pusimos a prueba el cooper cooler para ver is en evrdad enfria cualquier refresco en solo 1 minuto 

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba






CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 

VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'cooper cooler', 'como enfriar rapido', 'como enfriar tu refresco rapido']",2020-07-24T20:17:21Z,12174178,243882,,3394,PT8M12S,hd,false
o2uefxPkY38,Pongamoslo a prueba,La camisa mas resistente del mundo,"Esta playera es capaz de resistir cualquier tipo de corte y protegerte

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 

VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Este es mi canal favorito porque (Dinos porque lo es) "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'camisa resistente', 'plallera resistente']",2020-07-20T20:30:12Z,9050379,390996,,3884,PT12M6S,hd,false
GGdrWKPKo-g,Pongamoslo a prueba,LOS PERFUMES MAS EXTRAÑOS Y EXOTICOS // Pongamoslo a prueba,"Probamos lociones y perfumes con aromas super extraños

Si queires mas informacion sobre los perfumes, en el area de comentarios hemos dejado fijado hasta arriba el comentario con los enlaces a los productos.

Siguenos en tiktok: *** TikTok: 
@pongamoslo_a_prueba

REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/


REDES SOCIALES DE JIMMY:
*** Instagram: https://www.instagram.com/jimmy_pongamosloaprueba/


EDICIÓN:
https://www.instagram.com/aldohdzz/

CONTACTO/PR/COLAB/PROPUESTAS:
pongamosloaprueba@gmail.com 


Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Por nada me pierdo el proximo video de la playera mas resistente del mundo "" y automáticamente te daremos corazon

Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'perfume', 'locion', 'el mejor perfume', 'perfumes diferentes', 'perfumes caseros', 'locion casera', 'el perfume mas caro', 'colonia para hombre', 'el perfume que mas le gusta a las mujeres']",2020-07-14T18:30:01Z,1406821,54244,,2551,PT13M42S,hd,false
-G273fph_Ek,Pongamoslo a prueba,Los productos mas extraños y ridiculos  que venden // Capitulo 2 // Pongamoslo a prueba,"Pusimos a prueba inventos y productos extraños que hay en internet e infomerciales. Este es nuestro segundo capitulo de ""Probamos los inventos MAS EXTRAÑOS de los infomerciales""

Capitulo anterior : 
https://www.youtube.com/watch?v=bKB-aofV88k



REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba






Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Amo esta mini serie, quiero un tercer capitulo "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'inventos locos', 'inventos geniales', 'inventos divertidos']",2020-07-09T20:31:13Z,2380902,83263,,5428,PT12M30S,hd,false
bKB-aofV88k,Pongamoslo a prueba,Probamos los inventos MAS EXTRAÑOS de los infomerciales // Pongamoslo a prueba.,"Hoy pusimos a prueba 6 productos riduculos para ver si funcionan o no.
Y para ver si es verdad lo que anuncian

Aqui los productos:

Lanza Champagne: https://amzn.to/2O30QeY
Chancla para lava pies: https://amzn.to/38zuXUH
Casco para refrescos:https://amzn.to/2ZHvlfU
Paracaidas de resistencia: https://amzn.to/2O2AHwM
Secador de zapatos: https://amzn.to/2CbALHX
Guantes con telefono: https://amzn.to/2Ay4wlA



REDES SOCIALES DE PONGÁMOSLO A PRUEBA:
*** Instagram: https://www.instagram.com/pongamoslo_a_prueba/
*** Facebook: https://www.facebook.com/Pongamosloaprueba/
*** TikTok: https://www.tiktok.com/@pongamoslo_a_prueba



VIDEO ANTERIOR:
Aquí va el link del video anterior

Si llegaste a esta parte de la descripción eres un gran fan y te queremos :D ahora comenta :  "" Soy fan , este es mi canal favorito "" y automáticamente te daremos corazon

¡Pongámoslo a Prueba es tu canal donde desmentiremos mitos, pondremos todo a prueba máxima y te enseñaremos los productos más curiosos que nos anuncian!","['pongalo a prueba', 'poniendolo a prueba', 'pongamoslo a prueba', 'jimmy y anita', 'inventos extraños', 'inventos ridiculos', 'casco para refrescos', 'chancla para lavar pies', 'inventos divertidos', 'productos chistoso', 'infomerciales chistosos']",2020-07-06T19:51:55Z,3631407,174423,,6479,PT14M29S,hd,false
